"","label","spotify_id","title","artist","key","mode","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","valence","tempo"
483,"sensual","31GAiER3PSF6rcpEAxjM54","Better Than I Used To Be","Mat Kearney",9,1,0.059000000000000004,0.75,0.648,0.000234,0.209,-7.858,0.114,0.557,95.038
484,"somber","4mHgYpuGHu99Mw69E83CP2","Taking A Walk","Trippie Redd",0,0,0.68,0.767,0.5379999999999999,0.0,0.192,-6.044,0.052000000000000005,0.34299999999999997,81.031
485,"somber","1djzKW3eYLyzjjHXazEWWh","Movement","Hozier",1,0,0.16,0.381,0.502,6.979999999999999e-05,0.0842,-5.505,0.0368,0.147,144.3
486,"peaceful","7FXh2KJzU0WUv6TPoaN9EA","Deer","Peach Tree Rascals",2,1,0.0704,0.951,0.46399999999999997,0.0332,0.135,-5.252000000000001,0.0477,0.9470000000000001,137.039
487,"aggressive","3zEQAX67O9w1cn8U8P9BrR","February","No Love For The Middle Child",5,0,0.0174,0.5589999999999999,0.848,3.86e-06,0.39899999999999997,-4.957,0.0388,0.349,97.948
488,"sensual","1QfYAtf7D9W4ssgcyTXfb5","Me and Michael - OMMA Remix","MGMT",1,1,0.324,0.8420000000000001,0.637,0.878,0.109,-8.777999999999999,0.0589,0.516,104.99700000000001
489,"serious","4MMqhl2nvfvdpZViOgMWBa","Lovers","Lawson",2,1,0.305,0.426,0.64,5.429999999999999e-05,0.0782,-5.992000000000001,0.0563,0.24,99.979
490,"upbeat","79cuOz3SPQTuFrp8WgftAu","There's Nothing Holdin' Me Back","Shawn Mendes",2,1,0.381,0.857,0.8,0.0,0.0913,-4.035,0.0583,0.966,121.99600000000001
491,"sensual","6kPJZM97LwdG9QIsT7khp6","Solo (feat. Demi Lovato)","Clean Bandit",11,0,0.0441,0.737,0.636,6.659999999999999e-05,0.35,-4.546,0.0437,0.565,105.005
492,"somber","6TNWeqDnqdqIQWYMWZmzTA","Fire Drill","Melanie Martinez",9,1,0.29,0.762,0.596,0.0,0.0691,-8.152000000000001,0.075,0.37799999999999995,116.887
493,"sensual","1yvFoBp2Bq1ilD0518ZpQx","DON'T JEALOUS ME","Tekno",7,0,0.0184,0.932,0.775,0.0157,0.318,-5.345,0.115,0.584,119.976
494,"peaceful","2BY7ALEWdloFHgQZG6VMLA","Brandy (You're a Fine Girl)","Looking Glass",1,0,0.396,0.715,0.625,1.95e-05,0.134,-11.369000000000002,0.0601,0.826,125.275
495,"somber","2LTKYNBYZMOcyQNtRXUUxl","what do i","Emily James",11,0,0.247,0.52,0.314,0.000433,0.0968,-9.002,0.0308,0.233,139.89600000000002
496,"somber","3orSucDgEQvX0i2elZ7Lhd","I Am the Moon","The White Buffalo",7,1,0.597,0.239,0.158,0.313,0.0945,-19.589000000000002,0.0362,0.209,129.934
497,"sensual","0a45Bcf67CvGVCIaiydEzq","Hold onto Me","Music Travel Love",10,1,0.469,0.715,0.6679999999999999,3.72e-05,0.11699999999999999,-8.165,0.0332,0.67,142.018
498,"energizing","6epn3r7S14KUqlReYr77hA","Baby","Justin Bieber",5,0,0.0401,0.728,0.8590000000000001,0.0,0.111,-5.237,0.13699999999999998,0.535,65.043
499,"sensual","33TRLeMwVVAWa2eZEGnTip","Do Me Like That","Penguin Prison",9,1,0.10099999999999999,0.61,0.82,1.78e-06,0.212,-5.035,0.0332,0.773,152.091
500,"somber","12Ha6FmHZqlgVgIJU2kn3o","On Your Side","Ragnar Seaholm",10,1,0.993,0.382,0.0228,0.917,0.12,-27.546,0.047,0.0754,92.429
501,"somber","2V2PN8PL5ts4guvuF44EsW","Next Escape - Original Mix","Viceroy",2,1,0.5,0.688,0.519,0.0009460000000000001,0.128,-8.124,0.0308,0.414,122.97
502,"sensual","4qluwGB0E43AJFDcuQwKKV","Si Me Dices Que Sí (feat. Camilo) - R3HAB Remix","Reik",11,1,0.0267,0.745,0.7140000000000001,0.0,0.114,-6.143,0.11900000000000001,0.55,102.94
503,"sensual","1UmQrjcdTlI9pxT1gzU1Xa","Something For Nothing","Otto Knows",10,0,0.157,0.7559999999999999,0.75,3.7e-05,0.377,-6.193,0.128,0.7490000000000001,87.98700000000001
504,"sentimental","6ap9lSRJ0iLriGLqoJ44cq","CITY OF ANGELS","24kGoldn",0,0,0.042,0.6859999999999999,0.541,0.0,0.0675,-4.993,0.0493,0.7240000000000001,120.08200000000001
505,"upbeat","2USyvcBpPjhW0rgiD2R8Bp","Mariposa Traicionera","Maná",5,0,0.527,0.773,0.794,0.000354,0.113,-4.954,0.0326,0.907,101.14299999999999
506,"somber","64z7Ws3AtJvHTo7HecyDOr","Jaded","Kaash Paige",0,0,0.512,0.46299999999999997,0.401,0.0,0.111,-8.397,0.0618,0.16,109.324
507,"somber","4ja2gzrNh9VNigzoXfmbwD","Mariposa","Peach Tree Rascals",9,1,0.617,0.6759999999999999,0.525,0.0,0.35600000000000004,-5.88,0.027999999999999997,0.42100000000000004,112.01100000000001
508,"somber","3ExgP2Oq27CoiZYWklkBpy","Let Me Be The One","IZA",8,0,0.396,0.621,0.612,0.0,0.12300000000000001,-5.34,0.106,0.479,173.80700000000002
509,"somber","74xQwbDn15dgAn5s0QdC2H","Kobe Bryant Legacy","King Lil G",1,1,0.0114,0.7609999999999999,0.446,0.0,0.126,-7.865,0.348,0.0384,178.014
510,"somber","7KKamdf8oLVz1eFcNRjvnq","we'll be fine","Luz",10,1,0.748,0.563,0.382,0.0,0.0714,-11.138,0.0404,0.19699999999999998,120.802
511,"somber","6Qp1DSekiuxHbFoSsg9JIk","I Do","Astrid S",10,1,0.502,0.665,0.524,0.0,0.124,-9.404,0.0458,0.215,110.01899999999999
512,"aggressive","5gIVJOeYMpLcZER5IbHAyM","Sign","Roosevelt",11,1,0.0865,0.617,0.866,0.5589999999999999,0.105,-6.0360000000000005,0.0499,0.278,119.03200000000001
513,"sentimental","7HJIsMRaspjB0Dvi2qzOgp","sauceintherough","brakence",11,0,0.16699999999999998,0.74,0.46299999999999997,0.0,0.147,-6.718,0.38,0.7340000000000001,77.547
514,"sentimental","5JoV39MFYbvWZwJlxq2722","Lento","Lauren Jauregui",9,0,0.0199,0.82,0.45299999999999996,0.000152,0.0868,-8.56,0.105,0.575,91.015
515,"somber","7unsrxSzT53oJGOzI8Av0m","Heroes","Summer Overstreet",11,1,0.875,0.35600000000000004,0.419,3.8e-06,0.10099999999999999,-9.485,0.0451,0.389,105.773
516,"sensual","5frTNUfeDGOHRo8Cc7ny9R","Pop Life","Prince",11,1,0.516,0.7240000000000001,0.7659999999999999,0.009590000000000001,0.409,-12.28,0.0579,0.642,100.611
517,"somber","2JXKDWkz0E1LNy7tdsfqan","Gone","Alex Isley",11,0,0.958,0.445,0.245,0.11199999999999999,0.10800000000000001,-11.208,0.0465,0.0986,80.274
518,"sensual","368UaeqCCqT237KgIN8H5I","Orange Trees","MARINA",8,0,0.256,0.731,0.66,5.9e-06,0.12,-6.892,0.0519,0.547,100.988
519,"sensual","4brAByI9ZV7WOYDwT3yPaH","Hi Ho","The War and Treaty",7,1,0.405,0.489,0.649,0.0,0.062,-6.041,0.0334,0.7340000000000001,114.869
520,"sentimental","2hkrK4tbCWGhUlF0rtQzBs","i don't wanna fall in love","XINCLAIR",2,1,0.747,0.636,0.469,0.0,0.05,-10.334000000000001,0.385,0.603,160.071
521,"somber","7fKA60i4JhkavVw7fQFOHS","Why Try to Change Me Now","Fiona Apple",10,1,0.9229999999999999,0.479,0.0753,8.599999999999999e-06,0.153,-15.350999999999999,0.0382,0.157,111.65100000000001
522,"energizing","2B9aVoZ2GWDtR09jIpFpQD","Sports","Beach Bunny",9,1,0.0006730000000000001,0.231,0.877,0.0258,0.0699,-5.276,0.057,0.536,186.148
523,"serious","28Tv8zltFDr5wBCG3Pfky4","I Love You's","Hailee Steinfeld",8,1,0.0262,0.682,0.7829999999999999,0.0,0.20600000000000002,-4.997,0.18,0.32299999999999995,106.899
524,"upbeat","4HUZBG98TYbxSR9V1V2DWS","Tudo Ok","Thiaguinho MT",11,0,0.239,0.8140000000000001,0.755,0.0,0.306,-6.164,0.0942,0.963,79.975
525,"sentimental","4QnKrqFiQwzKXOJ5sOk53u","Miss Shiney","Kaiit",1,1,0.409,0.7490000000000001,0.5660000000000001,0.0,0.0918,-7.792999999999999,0.268,0.795,72.008
526,"somber","02VHspkXhhH1QCInRWWIfr","Catching Feelings (feat. Six60)","Drax Project",3,1,0.607,0.397,0.524,0.0,0.157,-5.846,0.10300000000000001,0.34299999999999997,175.562
527,"aggressive","4NP9hWxULyB4OYoUMjazz1","Elodie","Ten Fé",4,1,0.175,0.539,0.831,0.00371,0.23600000000000002,-5.025,0.0459,0.47600000000000003,169.93
528,"sentimental","1mpD5ioZ9479I6CuKxn3K9","My Truck","BRELAND",2,1,0.23199999999999998,0.883,0.299,5.62e-06,0.162,-8.382,0.105,0.551,136.985
529,"serious","0kish3Tobj6Wq0we74343q","Always","Bon Jovi",4,1,0.11699999999999999,0.377,0.6579999999999999,0.0,0.0677,-5.5889999999999995,0.0318,0.307,143.713
530,"upbeat","6caRDQjdMMUaUlDyIV7sWg","Cliché","Torine",11,0,0.233,0.8440000000000001,0.652,0.0,0.0924,-7.791,0.0623,0.802,117.95
531,"sentimental","18A7ha5BitZjmdHTCwXFbU","Cradles","Sub Urban",1,1,0.27,0.581,0.585,6.48e-05,0.179,-1.87,0.369,0.63,67.443
532,"somber","0xRO7EKgYKVB8zKIoiXMDD","God I Hope This Year Is Better Than The Last","SYML",0,1,0.92,0.353,0.185,0.0244,0.106,-12.557,0.0388,0.175,118.46700000000001
533,"somber","2YVGvtfEQall8Grv3CTfgq","Soundwaves of Gold","The Daydream Club",9,0,0.753,0.601,0.5379999999999999,0.0,0.0991,-5.992999999999999,0.0297,0.379,149.963
534,"sensual","62LHRv9uwSNlBmByQF5jdE","Don't Stop The Music","Rihanna",6,0,0.0376,0.8440000000000001,0.659,8.070000000000001e-05,0.0523,-5.587000000000001,0.0626,0.54,122.68299999999999
535,"sensual","4Km66JVc3KY5w67Z7BzI2D","À la base","Capitaine Gaza",1,1,0.32799999999999996,0.469,0.741,3.4e-05,0.0996,-6.627999999999999,0.0414,0.6729999999999999,114.583
536,"sensual","6OtCIsQZ64Vs1EbzztvAv4","Good Life","OneRepublic",6,1,0.0771,0.634,0.69,0.0,0.132,-7.803999999999999,0.052000000000000005,0.645,94.988
537,"somber","7iv32XEy2HlM7PqQO4lp5f","All Love","FLETCHER",4,1,0.272,0.665,0.488,0.000261,0.18100000000000002,-7.1770000000000005,0.0981,0.47700000000000004,142.08700000000002
538,"serious","3Fx8FlvnMZq1eWIwKEIICt","You Make My Life a Better Place","Mamas Gun",9,1,0.505,0.494,0.6559999999999999,0.00044,0.371,-8.672,0.138,0.331,86.154
539,"sentimental","5zQyqgNXKzhifkivumzxDS","My Girl","Otis Redding",0,1,0.551,0.74,0.322,0.000763,0.17,-9.26,0.0399,0.629,102.889
540,"sentimental","1q8w8yw4JRO8k1iMWJDiak","Isla","Toby Johnson",6,1,0.8270000000000001,0.765,0.39399999999999996,0.00041900000000000005,0.129,-12.172,0.0292,0.728,111.083
541,"aggressive","2weUyrtneH2J6q8mMW7KE3","Belong","Axwell",6,1,0.335,0.5770000000000001,0.88,0.8959999999999999,0.14300000000000002,-2.9160000000000004,0.0357,0.259,127.95100000000001
542,"sentimental","3v9xlH6BpmRbqL7hgNJhfT","I Get Around (Mono)","The Beach Boys",9,0,0.36,0.39,0.625,0.0,0.0663,-7.813,0.0537,0.514,144.338
543,"sensual","58q2HKrzhC3ozto2nDdN4z","I Like It","Cardi B",5,0,0.099,0.816,0.726,0.0,0.37200000000000005,-3.998,0.129,0.65,136.048
544,"excited","35kyKr5ArvTnFlldwR7JAD","Move Your Feet","Junior Senior",9,1,0.046,0.747,0.904,0.106,0.203,-2.623,0.0803,0.846,118.87700000000001
545,"somber","7pSr5TCyEHPPRTXJNAtkNz","Whiskey To My Soul","Roan Ash",8,1,0.213,0.528,0.457,0.0,0.10300000000000001,-7.348,0.0353,0.289,151.766
546,"somber","2DfS2yvoaaocFqxnim2t2M","One Damn Good Mistake","Miss Benny",1,0,0.0318,0.653,0.444,0.0045,0.239,-9.287,0.125,0.354,180.05700000000002
547,"sentimental","3crPGxHwf3PZSxOqaXO3Q5","Behind the Light","Joshua Hyslop",1,1,0.6579999999999999,0.21,0.442,0.534,0.131,-13.192,0.0304,0.532,82.20299999999999
548,"sentimental","250RLekaiL1q9qZer975Eg","If We Were Vampires","Jason Isbell and the 400 Unit",5,1,0.8240000000000001,0.629,0.20800000000000002,3.7000000000000006e-06,0.107,-16.225,0.0324,0.685,96.609
549,"somber","5CxgoUsj1XQjlW5b2BvOnW","i don't miss u","Caro",3,1,0.855,0.40700000000000003,0.292,0.0,0.11699999999999999,-7.621,0.0773,0.0772,78.41199999999999
550,"sensual","7wyocixufjDHTwxe6DkohE","Hello Hello Hello","Remi Wolf",8,1,0.10300000000000001,0.685,0.6729999999999999,0.0,0.266,-8.219,0.152,0.7879999999999999,172.96200000000002
551,"somber","7wlJKEhf0NO1pRfJMTWAoD","Deep Water","Karl Boëthius",0,1,0.43700000000000006,0.35200000000000004,0.435,0.0,0.10099999999999999,-7.721,0.0398,0.22,82.16
552,"somber","22jq6F8IkvOSTsgQCDe0SE","Praying For Love","Elias",8,1,0.0369,0.753,0.594,6.77e-05,0.11800000000000001,-6.671,0.0433,0.307,99.993
553,"energizing","7lOzUJzsELALh5FQsPKTEn","Humanos a Marte","Chayanne",6,0,0.11199999999999999,0.69,0.902,0.0,0.175,-4.269,0.0407,0.7859999999999999,92.988
554,"serious","73h6Ma5QhBFrshEN2CTevS","Someday","Kygo",7,1,0.17300000000000001,0.612,0.6859999999999999,0.0,0.141,-6.837999999999999,0.12,0.326,122.115
555,"excited","0w07a1vsKahQMM0RnPXHVT","Dancing in the Moonlight","Toploader",0,0,0.0568,0.632,0.856,0.0,0.35,-3.4530000000000003,0.0358,0.843,119.404
556,"excited","7BIyJ214hMl5AukVIYMhaQ","I'm Waiting (Just 4 U)","India Jordan",2,0,0.0073,0.5579999999999999,0.961,0.0522,0.2,-6.355,0.057,0.857,127.99600000000001
557,"serious","6JPCNtkWIbwIk31qBOgUAY","Duh Nuh!","Crypt",1,1,0.141,0.809,0.779,0.0,0.113,-4.433,0.0772,0.0864,150.151
558,"peaceful","2Bls0igCm79XQQ95IoUbhq","Mr. Big Stuff","Jean Knight",8,1,0.29,0.8859999999999999,0.491,2.46e-06,0.22899999999999998,-12.589,0.171,0.971,93.236
559,"somber","5dTJMpqiELczVuHJP3OAEu","This Town","Niall Horan",9,1,0.6990000000000001,0.679,0.40700000000000003,0.0,0.122,-7.778,0.0302,0.195,111.814
560,"aggressive","6YovpsyQXADvMwoqR7E9d5","Neon Circus","Amber Run",11,0,0.0028899999999999998,0.461,0.892,0.0639,0.386,-4.628,0.0514,0.348,89.99
561,"sensual","2uFCDWBNbw2vKx0Iux69zD","Me Tonight","The Middle Coast",0,1,0.0454,0.6609999999999999,0.655,0.0168,0.121,-7.499,0.026000000000000002,0.601,113.066
562,"sentimental","4XOcBYsZrR8oa9c97COoYf","Risky","Elaine",5,0,0.52,0.758,0.373,7.28e-06,0.122,-9.754,0.0492,0.622,105.022
563,"upbeat","6UXTvctaTpstz7Hz3xLgBR","Wonderland","Espacio Dios",9,0,0.17800000000000002,0.58,0.748,2.18e-05,0.39,-7.606,0.0534,0.866,140.893
564,"somber","5bdPZNRLtytNqjUmSr4S0P","Good as Gold","Greyson Chance",2,1,0.301,0.473,0.5870000000000001,0.0,0.10400000000000001,-6.155,0.0383,0.24600000000000002,169.935
565,"somber","4oe1xMMvznxdsrSKx2jL6w","Won't Be Long","The Dead Tongues",9,1,0.201,0.49,0.5760000000000001,1.44e-06,0.0909,-5.648,0.028999999999999998,0.449,114.963
566,"somber","31Bfwo18yqIlIhu671Tf9e","Come See Me","Teenear",7,1,0.612,0.79,0.38799999999999996,0.0,0.122,-8.996,0.0654,0.327,119.02
567,"sensual","6hs3SDnbO3f6VQuPO4KBEb","Send Me on My Way","Rusted Root",0,1,0.114,0.5,0.6809999999999999,4.01e-05,0.139,-9.556000000000001,0.0672,0.745,119.46
568,"sensual","2jGX8ThF2s3TuxU0eymQDO","Dommage","Sarahba",1,1,0.0724,0.713,0.7340000000000001,6.31e-05,0.11199999999999999,-5.843,0.0311,0.598,99.986
569,"sensual","4ISf9ZEUJyhcTBC4C8NP6l","Dw3","Mr Drew",7,1,0.057,0.7559999999999999,0.725,3.98e-06,0.21899999999999997,-5.03,0.0332,0.6609999999999999,110.069
570,"serious","2NSCi7JG99IZgJPAk0T74G","Free Porn Cheap Drugs","G-Eazy",4,0,0.17,0.502,0.682,1.21e-06,0.0988,-5.125,0.0269,0.325,128.881
571,"sensual","3N4CfH6iv0DBsfc9gOdTaK","Upon This Rock","Brownout",2,0,0.22699999999999998,0.56,0.716,0.00141,0.19,-8.571,0.0621,0.675,91.384
572,"sentimental","37uZicD5MGyg0YqEi7MNk6","When the Wires Are Down - Kraak & Smaak Remix","Izo FitzRoy",7,0,0.0941,0.698,0.524,0.0072900000000000005,0.0442,-7.872999999999999,0.0299,0.5,78.01100000000001
573,"somber","3xRcQ04b0l5RiU2w7lJhCD","Bad","James Bay",4,1,0.7559999999999999,0.5489999999999999,0.413,0.0,0.0939,-5.587000000000001,0.0362,0.29,139.981
574,"somber","7BveOHNCRW3FqnAtA2Gnb0","All I Ever Wonder","St. Paul & The Broken Bones",7,0,0.0208,0.563,0.603,4.3799999999999994e-05,0.16899999999999998,-8.06,0.0299,0.365,94.58200000000001
575,"sensual","7DUTYJGWHalTp97kFDmU64","Dominoes","Paul McCartney",0,1,0.156,0.726,0.703,0.00225,0.20199999999999999,-6.093,0.0239,0.662,100.994
576,"sentimental","7fWrc7xuQo2AXgqSKFZZ4d","Share Your Luv","RIIKI",6,0,0.17300000000000001,0.8109999999999999,0.594,0.0,0.0787,-4.824,0.0389,0.67,104.97399999999999
577,"somber","14Et6msqrss6kUrcNq3tWe","Trust Issues","Dev the Goon",5,0,0.0435,0.408,0.45799999999999996,0.0,0.16,-8.682,0.0427,0.408,159.828
578,"somber","7MceywZ2DJ5WpLbU81aV3J","Mind on Fire","Aisha Badru",7,1,0.871,0.344,0.13,0.00979,0.111,-13.725999999999999,0.0533,0.0397,208.915
579,"somber","78xk8iamPxnraeoDComAta","The Only Thing I Fear","Joshua Burnside",2,1,0.9790000000000001,0.434,0.0406,1.5399999999999998e-05,0.113,-16.836,0.036000000000000004,0.22899999999999998,76.204
580,"somber","38QI96WyvskHQk81GgerDu","Mute Love","Naaz",2,1,0.605,0.53,0.308,0.0,0.152,-9.779,0.0743,0.198,126.902
581,"somber","0B0hFMSIYac3LS1z2PEsrQ","El Búho","Blanco White",3,0,0.9329999999999999,0.5529999999999999,0.391,0.00123,0.0993,-12.302999999999999,0.0315,0.242,105.98899999999999
582,"sentimental","7AFASza1mXqntmGtbxXprO","changes","XXXTENTACION",11,1,0.883,0.669,0.308,0.0,0.0984,-10.068,0.028999999999999998,0.52,64.934
583,"somber","0FrHyYxj92dg4qIu8BO30l","Ordinary People","Blake Rose",7,1,0.899,0.363,0.12,2.34e-05,0.162,-11.662,0.0358,0.17600000000000002,71.024
584,"somber","4ZO9XzmbIhVzvlIHCLbbsg","Take It All In","Paul Childers",9,1,0.41700000000000004,0.544,0.573,0.0,0.276,-8.923,0.0436,0.47,101.089
585,"somber","15VDHAMS4JCLziCjNkmQl1","Older Than I Am","Lennon Stella",9,1,0.8909999999999999,0.44,0.306,0.0,0.10300000000000001,-8.947000000000001,0.0363,0.201,117.288
586,"energizing","75GQIYnRaBg7ndHxhfYuQy","Go All The Way","Raspberries",9,1,0.5479999999999999,0.305,0.8490000000000001,0.000134,0.0995,-4.8919999999999995,0.0999,0.555,134.287
587,"upbeat","544Vnwfg8YSUP6An38yUsT","Pumped Up Kicks","Hullabahoos",3,1,0.5820000000000001,0.6729999999999999,0.7929999999999999,0.0,0.261,-5.0280000000000005,0.0427,0.847,128.046
588,"somber","4i4YoTjnTs1Z0VRAX9GSIU","skype calls","sophie meiers",7,1,0.45399999999999996,0.75,0.44799999999999995,0.0010400000000000001,0.126,-8.479,0.0411,0.153,122.01799999999999
589,"sentimental","1WUHeOPayLKPMG35uBJVUj","Far Too Good","John Smith",4,1,0.83,0.825,0.324,9.49e-05,0.115,-11.399000000000001,0.032,0.5529999999999999,97.01899999999999
590,"sensual","7Az7CZGlPdRMq8E4rfOAS3","Miracle Pill","The Goo Goo Dolls",0,1,0.0487,0.503,0.727,0.0,0.128,-3.2560000000000002,0.0257,0.7170000000000001,160.043
591,"somber","4VXrKn9SikNycIZdmmLaUF","Wild World","Marc Scibilia",5,0,0.46399999999999997,0.353,0.405,0.00042199999999999996,0.109,-10.785,0.0365,0.242,96.014
592,"sensual","2MPldRH1VUnbOkwTsKADcJ","RUN AWAYS","m-flo loves chelmico",10,0,0.00483,0.723,0.787,2.8699999999999996e-05,0.065,-4.279,0.263,0.73,173.99900000000002
593,"sensual","62CjzgjzGMO0oBKhEs9Sxj","The Final Countdown","Hullabahoos",0,0,0.341,0.532,0.723,0.0,0.0801,-5.205,0.0434,0.512,123.969
594,"sentimental","4NJEVgft9GpqI4CkB1AoH1","Pa Pale","Michael Brun",3,0,0.33399999999999996,0.8290000000000001,0.611,0.0,0.0987,-8.415,0.204,0.66,118.03399999999999
595,"excited","2FfZg072w8RoxlMOR7M4CT","Ants Marching","Dave Matthews Band",2,1,0.0187,0.637,0.856,1.99e-05,0.0157,-4.34,0.034,0.846,113.32
596,"sentimental","5ptT7iorqwpxAtZzVuIei0","The Barrel - Edit","Aldous Harding",11,1,0.743,0.738,0.423,7.96e-05,0.11900000000000001,-8.192,0.0332,0.612,87.066
597,"somber","1hCss2zjMPOdWFbr5Ryf3F","Stay Where You Are","Yuna",10,1,0.687,0.569,0.33899999999999997,2.52e-05,0.24,-8.661,0.0289,0.121,124.818
598,"sentimental","0Yzq98PNZxKoxjuEC2btuR","Love Me","Zaini",11,1,0.172,0.7190000000000001,0.37,0.000182,0.19399999999999998,-11.092,0.0468,0.606,135.035
599,"peaceful","3ZpQiJ78LKINrW9SQTgbXd","All I Wanna Do","Sheryl Crow",9,1,0.111,0.82,0.528,0.0186,0.257,-11.179,0.0321,0.9309999999999999,120.09100000000001
600,"somber","1zY6ekSJ8VI6tZ6nBqoo7g","I Need You To Hate Me","JC Stewart",9,0,0.0298,0.637,0.589,0.0,0.11,-5.617999999999999,0.0352,0.376,148.925
601,"somber","11AM5mzkNzbpohxrmjmGEh","Grow","Rae Morris",4,0,0.938,0.531,0.27399999999999997,0.0745,0.0779,-11.757,0.0278,0.184,135.678
602,"serious","58Xf9pv08HhsBdLshzIYAQ","Times Won’t Change Me","Circa Waves",8,1,0.0507,0.659,0.65,6.78e-05,0.08199999999999999,-7.37,0.0242,0.484,90.065
603,"somber","0swFW9sHhCVS892gh8ec2L","Love Anyway","Kina Grannis",3,1,0.922,0.675,0.0841,9.4e-06,0.11,-17.387,0.0363,0.212,114.064
604,"somber","0Q7ike4sNrjLSZx8r26C9s","Giants","Silverberg",6,0,0.508,0.43200000000000005,0.512,1.8000000000000001e-06,0.0741,-7.199,0.0378,0.126,145.766
605,"sentimental","1bp2IO61zbQrbWNmKKxg3f","The Joker","Steve Miller Band",5,1,0.365,0.596,0.44799999999999995,5.3e-06,0.20600000000000002,-9.616,0.0396,0.7959999999999999,83.29299999999999
606,"serious","2t8yVaLvJ0RenpXUIAC52d","a lot","21 Savage",1,1,0.0395,0.8370000000000001,0.636,0.00125,0.342,-7.643,0.086,0.27399999999999997,145.972
607,"somber","312WNtMs3F28cUukaPY9bo","American Teen","Khalid",0,1,0.0683,0.6579999999999999,0.623,0.0,0.321,-6.934,0.0398,0.207,100.436
608,"somber","2ZAAEG3S544o5aHfh77Wth","FREE BIA (1ST DAY OUT)","BIA",7,1,0.36700000000000005,0.9620000000000001,0.35200000000000004,0.000133,0.124,-7.8629999999999995,0.5660000000000001,0.28,123.99799999999999
609,"aggressive","4uJXqYEqdNF4DijLy7NdgP","Somethin' Bad - [duet with Carrie Underwood]","Miranda Lambert",9,1,0.0527,0.68,0.888,2.82e-06,0.0575,-5.308,0.055,0.484,90.07600000000001
610,"excited","06rPFgQsKS607RhYIqCmGq","September","Earth, Wind & Fire",9,1,0.174,0.6890000000000001,0.912,0.00024300000000000002,0.298,-3.673,0.0302,0.982,125.94
611,"sentimental","0Dp07EA5ybveKSUE27CuEd","Turntable","Dead Horses",0,1,0.8109999999999999,0.603,0.575,0.00183,0.12,-10.325,0.0285,0.6729999999999999,95.116
612,"energizing","378yquDsw6F67Dgq9tnQ0X","Sideshow","Jutes",1,1,0.0168,0.645,0.8440000000000001,0.0,0.0957,-5.7829999999999995,0.086,0.7559999999999999,160.049
613,"peaceful","4slSrbTK1sNK4I1mDYEthf","Rover (feat. DTG)","S1mba",11,0,0.496,0.613,0.624,0.0,0.28300000000000003,-6.66,0.20600000000000002,0.804,62.948
614,"sentimental","1KcuZCtR3XTcJS6VJsLiHS","Gotta Run","FIG",5,0,0.47200000000000003,0.792,0.601,0.000124,0.19,-8.685,0.0426,0.639,103.993
615,"somber","7i2DJ88J7jQ8K7zqFX2fW8","Now Or Never","Halsey",6,0,0.107,0.67,0.585,1.11e-06,0.131,-4.861000000000001,0.0354,0.447,110.03
616,"somber","1EK7pTpVpnSmQldZrVltgV","Glass","Charlie Cunningham",7,1,0.89,0.436,0.354,0.379,0.124,-15.182,0.0281,0.248,147.095
617,"somber","6MTf9Q8yPuD8Vv2btCedNc","Splash","Championxiii",9,1,0.04,0.917,0.41700000000000004,0.0,0.0706,-10.479000000000001,0.43799999999999994,0.465,138.007
618,"sentimental","4f7oaWZJ35DS9Zw6cuPFBY","If You Could","Harmless",7,1,0.28300000000000003,0.629,0.624,0.177,0.308,-4.341,0.0305,0.557,130.236
619,"sensual","6UJRgLizGERIQKtbRsQ80M","ICIMY","Phoebe Ryan",0,1,0.0776,0.687,0.693,1.7e-06,0.0987,-4.377,0.0358,0.547,139.97899999999998
620,"somber","6u1E03WKp0QsOfK5FEzzGr","Portland, Maine","Donovan Woods",4,1,0.782,0.608,0.342,0.243,0.109,-14.165999999999999,0.0316,0.172,80.109
621,"somber","0lngUitwRDbvZ5yVO76dVN","Come Pick Me Up","Ryan Adams",10,1,0.0703,0.581,0.271,0.0048,0.187,-10.963,0.0352,0.26899999999999996,123.625
622,"sentimental","1vxw6aYJls2oq3gW0DujAo","Crazy","Gnarls Barkley",8,1,0.0505,0.855,0.5870000000000001,0.0071400000000000005,0.105,-4.5889999999999995,0.0336,0.64,111.97
623,"sensual","4YXdF9EyDztVaMgDOU7hgb","Friends Forever","Roger Voudouris",9,1,0.313,0.6,0.7509999999999999,6.63e-05,0.11199999999999999,-8.318999999999999,0.0502,0.787,95.36200000000001
624,"serious","5uVRkwOe3DGXxeLhEXhonQ","Icy","Kim Petras",6,0,0.0243,0.461,0.688,0.000239,0.24,-4.63,0.0795,0.34,192.94
625,"serious","4YwIzpsWLdFms29FeX1CQx","Like A Man","Dallas Smith",8,1,0.122,0.599,0.7170000000000001,0.0,0.11900000000000001,-4.005,0.0306,0.386,119.027
626,"somber","63UtBlg0KZZYueVi6r8DQp","Black Sun","Irma",6,0,0.175,0.5760000000000001,0.485,0.000617,0.0994,-7.335,0.0383,0.359,93.71600000000001
